f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,emotion_label
-585.79346,62.777637,-13.287036,12.975632,-13.958017,-5.457694,-17.917753,-10.161125,-4.6837635,-8.5921,-8.933156,-5.085666,-6.38873,-7.1480856,-7.0174856,-5.1331196,-5.854966,-2.6138194,-5.2384524,3.8197536,0.22560844,0.47547552,-0.002983803,-0.14547293,0.12625703,-0.002652257,-0.0027088437,-0.016993178,0.03518198,-0.023461383,-0.011171442,-0.043134708,-0.063675895,-0.041475724,-0.053600166,-0.031400185,-0.01862257,-0.032011274,0.0153610315,0.03419517,-0.12973416,-0.084781356,0.007575027,0.003853329,-0.0067810956,0.0027756311,0.04129394,0.02660809,-0.014888551,-0.023808159,-0.020507812,-0.015659029,-0.025195979,-0.014185361,0.011484867,0.0137539795,0.0022903979,-0.016953921,-0.00404745,0.015353989,166.11911,73.72836,36.344353,22.425106,27.287613,18.979155,20.329926,13.46099,12.2142,16.904514,12.726135,13.03359,11.882441,12.061222,14.722195,17.94096,13.143486,11.676938,13.084801,15.49946,14.462622,8.637054,5.720676,3.0571399,3.5908139,2.3777723,2.7075436,1.864168,1.6091814,2.1010237,1.7408707,1.8257825,1.7554506,1.813094,1.7829807,2.2997298,1.7435933,1.9840469,2.26578,2.3290846,6.789011,3.7307045,2.205753,1.5431495,1.295295,1.0955728,1.4736135,1.101053,0.92674094,1.0263513,1.0774269,1.0171282,0.9968988,1.0889342,0.9020441,1.0958974,1.0573322,1.2900478,1.3525103,1.2360051,angry
-612.25653,69.38274,-8.664331,11.880413,-7.3984156,-7.0786886,-17.268164,-9.660175,-3.7725892,-10.291033,-1.9011028,-3.929644,-9.236184,-2.4953582,-9.504853,-7.530374,-5.405325,-7.3918853,-9.716187,-3.1133778,1.4344872,0.57534266,-0.26723388,-0.107691504,-0.0003062942,0.03779571,-0.13983396,-0.07021524,0.013185691,-0.08779515,-0.0009295964,0.02899654,-0.074737206,-0.060002342,-0.022624431,-0.022261769,-0.044059455,-0.054486208,-0.017600669,0.024760459,-0.01400567,-0.027530927,0.03799036,0.034686632,0.043479007,-0.013176123,0.041413117,0.022507206,0.0051418776,0.058091555,-0.036003664,-0.019662544,0.024832042,0.013944886,-0.013892727,0.01216179,0.005330523,-0.014373459,0.010828407,-0.009946873,175.92966,72.490486,36.655304,24.46619,22.191572,18.519815,21.418512,15.780869,15.542062,16.256248,12.141,12.713631,13.351513,10.792522,11.9500065,10.051705,9.524809,10.495557,12.384849,7.616818,14.145575,8.640665,6.027068,3.476226,3.3842568,2.9425592,3.373748,2.1435194,1.791674,1.8840594,1.8189745,1.7713083,1.4229337,1.4899863,1.4516557,1.3834426,1.233618,1.3497341,1.4775878,1.141661,7.29881,3.6539626,2.3911507,1.6249651,1.4764475,1.5210047,2.0277097,1.2891536,0.98167646,1.176751,1.118249,0.98856384,0.86708623,0.8285351,0.8444113,0.85398805,0.78432524,0.7138927,0.81375474,0.72648746,angry
-604.8622,68.37663,-9.328863,15.7043,-14.978284,-4.65687,-22.216417,-5.336669,-5.7776203,-11.684246,-2.5746937,-7.9971514,-5.1820555,-4.8556385,-7.5451975,-6.381744,-5.9824758,-5.4990697,-11.508904,-2.8959641,1.280671,0.60756457,-0.2223861,-0.11084428,-0.015385745,0.04500114,-0.19951545,-0.0018084137,0.04802544,-0.10548611,0.08054066,-0.035333008,-0.08780386,-0.10389231,-0.051775746,-0.00034275878,-0.056170814,-0.016106267,-0.031036485,0.013995899,0.0434787,-0.020424996,0.045122135,0.01084695,0.049496166,-0.026964966,0.022920717,0.009948429,0.0039647063,0.051885556,-0.012169282,-0.0011847883,0.003707493,0.0070201764,-0.0041729333,0.014511997,0.021058915,0.009349167,0.005783055,-0.0013543034,180.49655,74.875595,45.75337,19.6047,27.236662,15.428905,22.20823,13.066312,11.385387,15.617294,10.2579565,16.001324,11.243442,12.538287,15.120955,11.842907,11.461916,10.249651,10.9169855,8.040929,12.849209,8.049568,7.054034,3.1656034,3.1568794,2.4886951,3.3975723,1.7868093,1.5628537,1.8081924,1.6745214,1.6080446,1.3189116,1.5109539,1.5735645,1.7649121,1.4680418,1.5898197,1.2563184,1.3601011,6.4949083,3.2563396,2.652339,1.5096582,1.2190523,1.3079249,1.8968416,1.1070344,0.8421272,0.9519227,0.91832006,0.9562065,0.8774134,0.89804775,0.9360424,1.0243847,0.8052144,0.8701177,0.7721746,0.7350916,angry
-470.07162,40.60356,-16.545881,11.181236,-20.747015,-10.514864,-14.80662,-12.073326,-6.8070803,-11.658541,-8.446736,-7.018991,-8.7487335,-3.1149554,-10.369017,-3.9744635,-6.991276,-0.87233776,-2.6386697,2.9217775,1.0110968,0.4373573,-0.0635924,-0.01486386,-0.2931733,-0.13234986,-0.03600084,-0.03739908,-0.0061563,-0.06237897,-0.0075279437,-0.0501212,-0.03799272,0.022812618,-0.020041583,-0.02674421,-0.032812126,-0.022603035,-0.11073695,-0.044551305,0.14095089,0.044357374,-0.041288618,-0.017570745,0.020126654,0.026756575,0.026834602,0.038656924,-0.0012410219,-0.026543709,0.012014825,0.01831977,-0.009735046,0.016121395,0.0013873593,-0.0144176055,0.037409175,0.04751048,0.029408671,0.015168404,137.39362,48.33663,35.800163,33.060047,28.290026,20.458527,22.177778,16.245417,13.20803,18.194868,12.944024,11.619128,11.8928,8.26737,12.960308,11.145672,14.141576,15.373766,14.686544,17.290577,13.852614,6.277648,5.8420997,3.7376657,3.4302986,2.3858082,2.7464097,2.466072,1.6773275,2.3993738,2.0826716,1.5229235,1.5024406,1.360889,1.532342,1.6682554,1.8721247,1.9066443,2.0852423,2.4807124,6.7654185,3.168355,2.3734229,1.5338675,1.3489435,1.1855966,1.4000605,1.3481377,0.89714247,1.0375292,1.1375674,0.89806503,0.84550655,0.8458704,0.7448161,1.0054386,0.8466664,0.8951794,1.2266344,1.3439159,angry
-493.84583,36.544315,-24.631895,1.136765,-21.946527,-11.648598,-10.267087,-16.06507,-11.544589,-12.468632,-12.499713,-10.669825,-8.31561,2.5619996,-6.8176847,8.666609,4.6967835,5.0353436,1.5952842,2.1231446,1.5990175,0.11578009,-0.088478215,0.036801144,-0.02182413,-0.10730533,-0.12909499,-0.19053064,-0.015891124,-0.027636524,-0.12913042,-0.026453331,0.04262378,0.120471284,0.0224476,0.20072478,0.066549815,-0.102474004,-0.11110203,0.064354606,0.066109575,0.05277495,0.05373067,0.038287852,0.019427996,0.0017857498,0.00062848406,0.063295364,-0.0017237505,-0.009418533,0.046144307,0.004422546,-0.006257447,-0.038314577,-0.009459698,-0.03819704,-0.020589078,0.009043188,-0.0070707756,-0.0074315984,159.32314,43.809948,36.11122,32.5691,28.36799,21.034094,18.955778,17.907808,17.801294,19.077818,15.937628,13.412006,13.477118,16.21118,16.831064,18.61763,20.007788,19.664873,15.748631,11.995583,15.644073,5.440009,5.083317,3.7357984,3.5033925,2.5202196,2.5186567,2.1279066,2.427397,2.512963,2.059636,1.5015037,2.2564452,2.4089797,2.2579188,2.901249,3.0459843,2.82906,2.809867,2.2796965,7.54677,2.8103833,2.244881,1.4323652,1.4598444,1.1275146,1.3197566,1.402132,1.3022354,1.1891836,1.1008267,0.9217829,1.1832535,1.1990663,1.1035323,1.5855348,1.4967152,1.4147211,1.6100936,1.3386624,angry
-508.59827,38.8705,-16.449272,-0.9457296,-16.683023,-11.221728,-12.296253,-15.406819,-8.791263,-9.629922,-11.581983,-9.621625,-5.7649126,-1.2826078,-5.2666974,5.7316036,-3.9644673,0.5356416,-1.6411786,5.119229,-0.015526096,0.0061834087,0.0506475,0.055562746,0.030148502,0.016309837,0.018069834,0.014105512,0.0061751646,0.008173452,0.012617897,0.005261456,-0.007957452,-0.0148631865,-0.017356941,-0.019883435,-0.018426068,-0.012947577,-0.010906771,-0.0120964935,0.025050014,0.016420815,-0.01247279,-0.013379445,0.003911684,0.008311272,-0.0007707578,-0.0049916944,-0.0040349294,-0.0077088,-0.011669279,-0.0072373995,0.001129975,0.005636076,0.0069198594,0.0063233944,0.0022588186,-0.0015156887,0.00037531718,0.0034075428,172.68497,52.89851,37.60263,29.511902,29.085184,22.285269,19.447668,19.11569,13.0173,13.773331,14.015147,14.03616,12.243145,14.273134,17.980066,22.121853,16.827654,13.410167,15.784807,17.881727,15.581507,6.7385135,6.220276,4.0938163,3.5360327,2.3588734,3.0142531,2.4289448,1.6099797,1.8621488,2.023675,2.072322,1.825399,2.3403769,2.1755311,2.4834797,2.3374784,2.2326865,2.4837542,2.599357,8.019421,2.950062,2.6525524,1.850279,1.5965949,1.139188,1.710826,1.3039526,1.0859107,1.0229172,1.2025069,1.2088556,1.1325636,1.2272898,1.2130647,1.1378845,1.267011,1.4353595,1.336557,1.3878189,angry
-488.47903,34.878807,-19.510214,0.99012935,-24.097073,-13.053192,-14.97623,-16.437267,-10.610477,-11.783463,-11.188318,-11.128909,-10.013973,-5.306431,-13.230113,5.1547527,-3.6360521,3.742649,-3.4409006,0.056977432,1.3517091,0.38355234,-0.18810892,-0.10314462,-0.13668104,-0.0731417,-0.027729517,-0.04418795,-0.04541086,-0.062064845,-0.010074387,0.0357526,-0.095944785,-0.044716362,-0.055426396,-0.088220425,-0.014824386,0.06949652,-0.07210946,-0.0094287945,0.10910336,-0.03762736,0.001385882,-0.02626633,0.08248752,0.0509629,-0.02822391,0.015259835,0.0069231186,0.005594504,0.011501541,-0.004892149,-0.009712303,-0.008238901,0.028890768,0.017878033,0.022648238,0.018157797,0.028418953,-0.019086862,175.88524,46.665813,38.81211,32.294765,31.49067,21.027071,20.39636,17.243855,13.912067,16.225542,12.133923,14.45895,10.344889,8.700643,13.862933,16.089762,18.983074,23.84175,19.569405,16.100582,14.464564,5.785956,5.7339973,4.1068707,3.749355,2.3491585,2.8998058,2.4498835,1.9972818,2.1944087,1.9697108,1.7675453,1.6840379,1.4204872,1.4891241,1.7085602,2.0626757,2.7492778,2.423597,2.33464,7.099281,3.0454848,2.1294413,1.9526693,1.6559477,1.2681103,1.6302944,1.3745958,1.1339672,1.2426537,1.1811209,1.0538586,0.98491204,0.90108436,0.8788946,0.9970079,1.074346,1.0910343,1.2297457,1.1528239,angry
-677.9632,58.146152,-9.588946,14.355803,-0.9444379,-9.815411,-25.068203,-13.726218,5.118687,-5.6399517,-5.511133,1.6488699,-3.793037,4.2469907,-7.9691377,-9.670632,-6.3261795,-6.906521,-6.1893835,0.9332545,-0.058850158,-0.041406598,0.02899865,0.019436447,-0.018839078,0.032457653,0.076110154,0.03194302,-0.025635326,-0.028329356,0.0041272617,-0.014001796,-0.044063784,-0.03112304,-0.011735263,0.01233656,0.008710737,-0.010924988,0.0075962027,0.028820341,-0.036585633,-0.032281663,-0.013308858,-0.011219377,-0.011281196,-0.001934808,0.012305483,0.0040914575,-0.017196491,-0.018409353,0.00036571035,-0.0044628233,-0.012744949,-0.0069977446,0.0036502804,0.013025517,-0.0011660606,-0.010654866,-0.006420272,0.0014804313,152.9057,49.095642,24.855558,19.42398,22.067892,15.550189,16.142685,14.647645,14.784906,21.067299,15.251408,13.043695,16.905375,12.602678,14.311194,8.3933735,10.616759,8.375295,13.952722,11.171129,11.267707,6.267274,4.245529,2.7912562,2.8367682,2.3007581,2.7503135,2.1925285,1.6769809,1.8180931,1.3168355,1.5477433,1.6673453,1.4890919,1.9400269,1.1059153,1.3100288,1.3264617,1.5529165,1.6720273,5.8243227,3.4509463,2.2738645,1.3682538,1.3651074,1.2784575,1.3739814,1.1878471,0.9710818,1.0524254,0.7982993,0.99879676,0.9580948,0.794433,1.0257596,0.9005304,0.83973485,0.8927828,0.92553985,1.0856897,fearful
-751.83527,56.030155,5.0201445,11.650925,0.25776586,1.002441,-12.949868,-2.7559388,3.3741477,-5.614064,-2.4394805,-1.0227419,-0.31155142,1.3166807,-3.4129748,-6.5240493,-4.2537856,-7.2477036,-6.736496,-2.3460994,0.09208583,0.059411123,-0.04143651,-0.036887147,0.0027007044,-0.035761874,-0.08615649,-0.04753277,0.024921741,0.03673482,0.011362254,0.014138897,0.028544322,0.013081806,-0.009540878,-0.012996782,-0.015816074,-0.023433065,-0.018072572,-0.0040630787,-0.044726748,-0.04234058,-0.009073273,0.00025077438,-0.0022178583,0.0069133975,0.0149832675,0.0015981431,-0.01771637,-0.018278236,-0.0076141697,-0.0060350196,-0.01410777,-0.017242795,-0.009881884,-0.0016755789,0.0022456415,0.007832574,0.017850334,0.02372093,175.10199,50.61024,23.29492,16.401937,18.414473,12.712106,19.798195,13.9304,14.246656,17.223835,12.209701,13.109878,11.607433,10.13041,10.825265,11.743298,8.827514,9.621824,10.8911495,6.498933,11.56005,5.356835,4.0208745,2.8077886,2.3038907,1.6261387,2.364532,1.8888118,2.0765731,1.7276144,1.5171127,1.9798726,1.1154006,1.2789443,1.3309913,1.3988055,1.1518242,1.2659564,1.2586076,0.9905862,6.3082952,2.9345183,1.9095966,1.3469365,1.2746989,0.96593773,1.0834707,1.0354571,0.9170639,0.84405005,0.8854563,1.181862,0.7430796,0.88898075,0.8710844,0.7280746,0.7690583,0.774071,0.83113104,0.7214558,fearful
-723.9221,60.28177,5.571575,11.031218,-0.48683396,-5.5887957,-16.301983,-10.812495,1.8591807,-8.084392,-7.8173194,-4.2963004,-5.494732,-1.3838987,-8.777664,-5.8088856,-4.9162264,-10.349476,-7.4092674,-1.7854316,0.055764843,0.052202977,-0.05906941,-0.020323705,0.04954478,-0.0032701842,-0.09049785,-0.07070336,-0.009422815,0.00078601774,-0.021083927,-0.050959703,0.010428793,0.0076370398,-0.009496353,-0.0109144,-0.025392659,-0.024645656,-0.016425021,-0.009885081,-0.11462838,-0.12280821,-0.06274384,-0.034266215,0.029062442,0.044998385,0.050949164,0.037260767,-0.02697495,-0.025270058,-0.023412377,-0.032915514,-0.019305887,-0.0058675786,-0.014125656,0.001921878,-0.010674086,-0.014814732,0.006064605,-0.003907259,167.35344,59.345413,25.902416,21.066477,20.985973,16.718037,23.03744,18.183004,13.51943,16.176977,14.399437,12.935302,12.319722,9.959088,13.839308,10.190266,8.697894,13.413864,12.331669,9.255627,13.032816,7.575735,4.47865,2.9188561,2.6969578,2.167801,2.8907418,2.3323762,1.7429609,1.2549651,1.3475449,1.4166818,1.1062948,1.2527237,1.3083056,1.2603613,1.0945567,1.4987499,1.5068312,1.3293424,6.234217,3.4125855,1.8802472,1.3105341,1.4136894,1.3220326,1.4953828,1.1933681,0.88735205,0.8453931,0.89307874,0.993389,0.780302,0.83303857,0.81952566,0.9295489,0.72870296,0.85329705,0.88224506,0.8673871,fearful
-730.0151,61.160324,9.565508,14.408423,2.4420805,0.14142475,-12.889989,-4.6600695,3.1354294,-8.280688,-6.7593436,-2.1699579,-3.6421998,-0.88272357,-5.5274305,-5.922743,-2.5873528,-10.717429,-6.9876285,-3.7833073,0.011061963,0.026916143,0.020068036,0.016520401,0.020332051,-0.0075873155,-0.016168779,-0.022062149,-0.01813767,0.0074400855,0.0047306176,0.017248636,0.03571336,0.035947364,0.037910525,0.0133996215,0.0041414937,0.008572093,-0.010214968,-0.0139144,-0.02107289,-0.027862448,-0.014544123,-0.003835122,-0.0017308092,0.005298162,0.009202317,0.0076244567,-0.009332527,-0.02725414,-0.023276914,-0.02270825,-0.027741546,-0.027615547,-0.02053321,-0.0065907734,-0.0052848887,-0.0021344027,0.005607384,-0.001446331,171.89087,61.03508,24.106314,19.218441,17.701115,14.026169,20.554028,14.977238,14.006643,16.341381,14.297513,12.817942,12.956864,9.698099,10.333537,12.144649,8.341478,12.566768,10.851373,7.5549974,11.071502,7.4787273,3.9909658,2.7131846,2.114486,1.924895,2.4830794,1.8756388,1.8288782,1.7399405,1.653951,1.4676578,1.3273344,1.1826895,1.1600732,1.3790194,0.93334043,1.1999869,1.3129591,0.9134412,5.610347,3.248309,1.9167062,1.4722077,1.0471916,1.0874317,1.3221016,1.115835,0.92120135,0.99176115,0.99900776,0.88941395,0.8356169,0.8214822,0.8305724,0.8406141,0.74489224,0.66420114,0.8344714,0.72705966,fearful
-571.51825,39.996777,-18.96231,8.6272335,-14.051193,-15.307598,-18.323997,-16.469381,-2.5905569,-12.333045,-12.0842285,-1.4685116,-12.403702,-0.45370615,-9.414393,-4.3328075,-0.87271017,-1.6844716,3.7119598,7.1985636,0.0017545073,-0.0006184182,0.0018073427,-0.0016416758,0.0004676141,-0.00253089,-0.00021945915,-0.0022116627,0.00030295318,-0.00084518356,0.0012496111,0.0003310216,0.0013360502,0.0002886631,0.00013161973,-0.00075066206,-0.0015059294,-0.0015943596,-0.0023334033,-0.0013341999,0.0033248698,0.0020825965,0.0048219296,0.0023924836,0.0049691238,0.0026469524,0.0047599548,0.0025445963,0.004106411,0.0022067057,0.0033494912,0.002045787,0.0028983096,0.0022912945,0.0027848978,0.0027161816,0.002643088,0.0028782468,0.0021337084,0.0026006415,154.15999,50.743217,32.45168,18.869734,24.20828,18.706905,18.494818,16.331833,13.893457,14.191777,15.095141,11.558224,17.40199,11.072721,14.186227,11.688815,12.608018,12.889781,12.20635,15.592936,12.70571,5.8785415,4.9217734,2.7894053,3.2558954,2.334056,2.5571108,2.281147,1.5718513,1.5914385,1.5006591,1.3394928,1.8535739,1.4584838,1.5458009,1.7818941,1.9300297,2.1489608,2.0622222,2.242226,6.3859334,3.1926548,2.4548595,1.258997,1.3509867,1.2836242,1.3630837,1.1824416,0.86656606,0.91977555,0.89945555,0.9871531,0.9433004,0.8665608,0.90480024,1.1561815,1.1726869,1.1325109,1.3082533,1.5371493,fearful
-589.1144,44.672054,-23.430534,11.348127,-14.991287,-14.926492,-20.034018,-19.607145,-1.3788314,-11.254871,-14.349556,-1.9006047,-11.919197,-1.5236208,-9.683081,-5.8553276,1.7739807,4.450391,10.6425085,12.40442,-0.00170939,0.048640814,0.0682242,0.024500147,0.00750548,-0.010255151,-0.0017081796,0.010287377,-0.001259997,0.016142692,0.02157703,0.005030249,0.013141315,0.015501504,0.004880506,0.00080846867,-0.0022032443,0.006583363,0.017593497,0.018860897,-0.04353697,-0.036770504,0.001921706,0.008719643,-0.00033272183,0.008552697,0.024295855,0.013729417,-0.013115075,-0.016699728,-0.009215881,-0.011665705,-0.010801131,-0.009523594,-0.00537541,0.0053119566,0.008190948,0.002330658,-0.0073146224,-0.006515896,159.43488,48.522575,31.767466,20.389261,24.354856,18.758148,20.296246,17.381939,13.630456,16.86828,16.78535,12.083089,17.576336,12.175631,16.178877,10.986227,13.143213,17.672354,18.884727,19.8182,13.497734,5.627083,4.989783,3.0147367,3.0128262,2.309961,2.8413084,2.3646047,1.5472014,1.8247204,1.6584057,1.6443199,1.8349986,1.4505639,2.0191474,1.635722,2.1334248,2.4317079,2.5127897,2.5022442,6.8930283,3.25006,2.3546813,1.3579338,1.3153304,1.0882574,1.2741233,1.2925116,0.9358109,0.7864149,0.9427642,1.0281639,1.0156662,0.82752806,1.0772998,1.0736557,1.3478833,1.2682027,1.244644,1.3482667,fearful
-574.9652,47.474144,-12.657394,9.300191,-16.1453,-13.663112,-17.91156,-19.895775,-5.5175657,-13.3903055,-16.000275,-2.4296083,-14.653714,-1.9864085,-14.589652,-4.8383393,2.4597487,3.6410801,8.916818,11.628697,0.021574408,0.027278343,0.025428861,0.025578946,0.023511734,0.022101963,0.015564421,0.0065892497,0.0010162874,-0.0058582122,-0.011325088,-0.01631541,-0.022671405,-0.022429803,-0.018748559,-0.016794508,-0.014525154,-0.012274184,-0.0067134174,-7.069863e-05,-0.007810944,0.0071897176,0.011388912,-0.0019675798,-0.002202872,-0.010416376,-0.0030815403,0.0035340413,-0.009697178,-0.0036659737,-0.0008765162,-0.0049189236,0.00455932,-0.0013548639,-0.008442807,-0.0034041975,-0.0041685477,-0.0015504812,-0.0026448932,-0.007194283,156.78867,50.281395,34.398586,23.005445,30.996447,16.33333,21.761477,16.976055,14.909768,14.424701,15.202552,12.49879,17.287857,9.997061,16.744366,11.729128,16.974257,20.094645,23.63062,18.040453,12.5181875,6.146345,6.0087476,2.9610307,3.7935681,2.1711006,2.9107456,2.3048725,1.6213411,1.5528516,1.7790574,1.6632957,1.596678,1.5513905,1.6787221,1.5702338,2.4633553,2.6015956,2.285456,2.2458427,5.997648,2.6764007,2.4973195,1.4041626,1.5107495,1.0608555,1.4969434,1.2898772,0.82308644,0.963213,1.0174458,0.9615017,0.9785558,0.909901,0.8448959,0.93762445,1.315341,1.2891436,1.1551282,1.3400344,fearful
-651.48737,58.137367,-7.9588203,13.263848,-15.214644,-8.277806,-17.337921,-13.657155,-3.750889,-14.273726,-7.9661384,-5.110975,-13.08168,1.5212692,-13.415138,-5.036016,-6.657773,-6.735002,-1.5882397,5.5276566,0.11276641,0.14327066,0.11047428,0.06906542,0.051085,0.03408995,0.011162109,-0.014352366,-0.028486572,-0.028928218,-0.036272187,-0.03181728,-0.027629763,-0.023322398,-0.035330366,-0.039957397,-0.04390617,-0.033488385,-0.02532791,-0.019555883,0.012506463,0.039612267,-0.014674824,-0.003812279,-0.012341374,-0.009261753,-0.013853378,-0.02326927,-0.0046020076,-0.013693122,0.009957473,0.003999215,0.018420536,-0.00962317,-0.0015543457,-0.007541712,0.0018792421,0.009644334,0.0088714585,0.010129063,171.69966,61.444714,35.210243,19.294607,31.405079,18.088346,22.76798,18.75722,12.331666,17.453152,11.56248,11.653959,15.882601,9.600499,14.699855,10.768979,11.290394,18.246704,15.855767,18.478941,14.327302,6.719954,5.1671476,2.6636615,3.7377486,2.0700593,2.8341498,2.4335978,1.4345996,1.6537988,1.351083,1.3026985,1.4399238,1.498298,1.3377466,1.5652605,1.4358784,2.3175693,1.7826108,2.0752795,6.3414903,2.7306087,2.1635895,1.2950897,1.3778529,0.980557,1.3811095,1.2511216,0.87731653,0.8272502,0.8229293,0.75106883,0.8311494,0.7947859,0.8664297,0.91790843,0.8927003,1.1742092,0.92378247,1.2449111,fearful
-726.7722,81.79851,-0.932618,17.475456,-3.9820383,0.7205792,-13.865986,-6.1694107,-0.3650019,-10.029755,-4.2731133,-1.9395764,-6.0157533,-0.9464387,-4.185175,-4.2266726,-4.8065586,-3.3880816,-7.7403245,-2.4829621,0.075307146,0.06714619,0.001948778,-0.01952798,-0.0097673265,-0.001995828,0.010900757,0.023735179,0.013659287,-0.006497443,-0.013309409,-0.015109914,-0.021564918,-0.015360629,0.009949364,0.026269944,0.020946909,0.013522856,0.011377464,0.01116982,-0.08283595,-0.08350963,-0.037450995,-0.027676275,-0.026717024,-0.011836717,0.008814227,0.017679263,0.02178438,0.026731167,0.013238925,-0.007807889,-0.019209618,-0.029152708,-0.03205879,-0.024524657,-0.017916128,-0.014270073,-0.010437483,-0.005915642,183.70811,69.473946,35.030766,18.979994,19.821703,19.065351,21.207457,13.635449,12.751336,15.153023,12.075369,10.63747,11.747727,8.39161,11.410106,10.992547,9.4483185,9.668825,10.697148,6.7415304,13.675825,7.9213495,5.0938973,2.4288673,2.3625998,2.3754656,2.3556414,1.6950749,1.8382766,1.4593955,1.6373029,1.3879324,1.276979,1.2080662,1.3015244,1.3024222,1.3279244,1.2631645,1.1824323,0.9811975,6.8356953,3.3942213,1.9088048,1.3018085,1.3166472,1.2970152,1.2768718,1.0800642,0.96613795,0.8703816,0.92462313,0.8778046,0.8313987,0.7711102,0.8279906,0.7624245,0.78084475,0.7249344,0.68935585,0.6536592,disgust
-712.8971,76.816574,-1.4571943,21.524998,-3.0432084,-2.558251,-16.444382,-1.4747051,0.9172783,-12.884929,-2.201026,-3.316692,-5.9218965,-3.9247444,-7.9831634,-5.3234444,-6.949081,-5.50925,-9.581687,-3.0282855,1.228659,0.5076609,-0.050811186,-0.07588378,-0.17992555,-0.1291817,-0.08523303,-0.04749258,-0.09519192,-0.10082229,-0.04486086,-0.0848275,-0.0429267,-0.028353041,-0.013835222,-0.034371193,-0.04998509,0.013808849,-0.050821412,-0.035712846,0.12735623,-0.12578022,0.040275022,-0.0064012855,0.03345724,-0.044393927,-0.030672047,-0.0074127736,0.015420657,0.044689782,-0.0017412438,0.0015728561,0.008492718,0.022727791,0.018740453,0.022423387,0.012835512,-0.02525339,0.01216665,0.023762284,177.74806,68.17809,34.52957,20.713566,26.207026,17.903141,26.26433,13.789548,10.979854,18.555353,12.121239,11.163015,11.252723,10.551155,12.877338,11.220359,11.458954,11.139667,12.090235,7.9010105,14.745802,8.229529,4.847448,2.7068622,2.9656062,2.0673356,2.6996894,1.8498844,1.6025338,1.5931643,1.3452379,1.2794111,1.3341585,1.2333069,1.2655059,1.3525947,1.3967113,1.2992998,1.2939736,1.1401386,7.0803404,3.7339125,1.8002121,1.3596,1.2888329,1.1964742,1.3798667,1.136392,0.9319546,0.941937,0.75989467,0.701823,0.741332,0.8281584,0.7970295,0.79984224,0.8664284,0.8042795,0.7960312,0.6833062,disgust
